Customer,State,Customer_Lifetime_Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location_Code,Marital_Status,Monthly_Premium_Auto,Number_of_Policies,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
4345,DQ34772,Arizona,6361.845408,No,Extended,High School or Below,Unemployed,M,0,Rural,Married,88,4,Personal L3,Offer4,Branch,110.527627,Four-Door Car,Medsize
4346,XU57332,California,8736.501241,No,Basic,College,Employed,F,53173,Suburban,Single,112,4,Personal L1,Offer1,Call Center,1169.4097869999996,SUV,Medsize
4347,SJ87108,Arizona,4334.064096,Yes,Extended,Bachelor,Retired,F,23904,Suburban,Single,123,1,Corporate L3,Offer1,Agent,590.4,SUV,Medsize
4348,PL33465,Arizona,4376.3635920000015,Yes,Premium,Bachelor,Employed,F,63774,Rural,Divorced,111,1,Personal L2,Offer2,Agent,60.036683,Four-Door Car,Medsize
4349,XL80761,California,9294.088719,No,Basic,College,Employed,M,67544,Suburban,Married,116,3,Corporate L3,Offer1,Branch,556.8,SUV,Small
4350,SB41594,California,2543.003943,No,Basic,College,Employed,M,26691,Suburban,Married,65,1,Personal L3,Offer3,Agent,312.0,Four-Door Car,Large
4351,UB51030,Washington,6582.450781000001,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,62,2,Special L3,Offer1,Agent,297.6,Four-Door Car,Medsize
4352,KT46283,California,4686.469674,Yes,Basic,College,Employed,M,58089,Suburban,Married,118,1,Corporate L1,Offer1,Agent,566.4,SUV,Medsize
4353,WZ65217,Nevada,14325.15261,No,Extended,Bachelor,Unemployed,M,0,Suburban,Married,136,2,Personal L2,Offer1,Agent,652.8,SUV,Medsize
4354,JB11283,California,12743.35175,No,Basic,Bachelor,Employed,M,99583,Rural,Divorced,64,2,Personal L2,Offer3,Branch,99.674341,Four-Door Car,Large
4355,TM13014,California,2434.08581,No,Basic,Bachelor,Unemployed,M,0,Urban,Married,68,1,Personal L2,Offer3,Branch,271.489602,Four-Door Car,Medsize
4356,QS81789,Oregon,25107.09812,No,Basic,Bachelor,Medical Leave,F,24410,Suburban,Married,73,2,Corporate L3,Offer3,Web,350.4,Four-Door Car,Small
4357,FP78531,California,13432.00289,No,Basic,Bachelor,Employed,F,68956,Rural,Single,118,2,Personal L3,Offer3,Call Center,118.538444,SUV,Medsize
4358,RN41087,California,2753.780996,No,Basic,High School or Below,Unemployed,F,0,Urban,Married,73,1,Personal L3,Offer1,Call Center,298.6710490000001,Four-Door Car,Medsize
4359,WJ88394,Nevada,8653.302322,No,Basic,College,Medical Leave,F,20588,Suburban,Married,113,7,Personal L3,Offer1,Branch,586.390393,SUV,Medsize
4360,LH94971,Oregon,7057.888812,No,Extended,Bachelor,Employed,M,37840,Suburban,Married,90,4,Corporate L2,Offer2,Agent,432.0,Four-Door Car,Large
4361,VW34309,Oregon,5906.940238,No,Basic,Bachelor,Employed,F,43440,Rural,Married,74,7,Personal L3,Offer1,Branch,128.21198,Four-Door Car,Medsize
4362,XH47320,Nevada,2937.424534,No,Basic,Master,Employed,F,83195,Urban,Single,73,1,Personal L1,Offer1,Call Center,332.693627,Two-Door Car,Medsize
4363,GX13549,California,4974.2353090000015,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,70,3,Personal L1,Offer1,Call Center,336.0,Four-Door Car,Medsize
4364,VY32314,Oregon,4268.618821,No,Basic,High School or Below,Employed,M,43209,Suburban,Single,110,1,Personal L3,Offer1,Web,528.0,Sports Car,Medsize
4365,TF65501,California,4601.913754,No,Basic,High School or Below,Employed,F,37308,Suburban,Married,115,1,Personal L2,Offer1,Web,552.0,SUV,Medsize
4366,EO24423,Arizona,2404.633766,No,Basic,Master,Disabled,M,22239,Suburban,Married,62,1,Personal L3,Offer2,Branch,297.6,Four-Door Car,Small
4367,LA79102,California,7638.442811,No,Extended,Doctor,Employed,F,66106,Urban,Married,95,4,Personal L3,Offer3,Agent,250.323257,Two-Door Car,Small
4368,FT74388,Nevada,4623.624811,No,Basic,High School or Below,Employed,M,97065,Suburban,Single,117,1,Personal L2,Offer4,Branch,561.6,SUV,Medsize
4369,ZE59592,Oregon,5470.181751,No,Basic,College,Employed,M,24910,Suburban,Married,69,3,Personal L1,Offer3,Agent,746.107437,Two-Door Car,Medsize
4370,JU64043,Oregon,4999.34581,No,Basic,Master,Employed,M,49414,Rural,Single,68,6,Personal L3,Offer1,Agent,159.631303,Four-Door Car,Large
4371,TR96772,Arizona,15956.51879,No,Extended,High School or Below,Employed,F,61148,Rural,Married,132,2,Personal L3,Offer2,Branch,98.206649,Sports Car,Small
4372,DQ35195,Arizona,9275.681452,No,Premium,Bachelor,Employed,F,52494,Suburban,Single,119,7,Corporate L3,Offer2,Agent,571.2,Two-Door Car,Small
4373,No74162,Arizona,7595.335237,No,Basic,High School or Below,Retired,M,20538,Suburban,Divorced,104,7,Personal L1,Offer1,Agent,499.2,SUV,Small
4374,XP52012,Arizona,24258.71383,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,89,2,Personal L3,Offer1,Agent,538.689882,Two-Door Car,Medsize
4375,HQ16068,Washington,24636.96719,No,Basic,High School or Below,Employed,M,73716,Rural,Married,103,2,Special L2,Offer1,Call Center,162.66264099999995,Sports Car,Medsize
4376,QM78112,Washington,2810.464447,Yes,Basic,Bachelor,Employed,M,26790,Suburban,Married,71,1,Personal L3,Offer2,Agent,340.8,Two-Door Car,Medsize
4377,GI30974,Oregon,2337.356699,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,65,1,Corporate L3,Offer2,Agent,468.0,Four-Door Car,Small
4378,NM51858,Oregon,4668.043154,No,Basic,High School or Below,Employed,M,53252,Suburban,Married,117,1,Personal L3,Offer2,Web,561.6,SUV,Medsize
4379,ZL37444,California,10972.06778,Yes,Extended,Doctor,Employed,M,24164,Suburban,Divorced,137,5,Personal L3,Offer2,Agent,657.6,Sports Car,Medsize
4380,CI60365,California,34611.37896,Yes,Basic,High School or Below,Employed,F,20090,Suburban,Married,109,2,Special L3,Offer2,Agent,523.2,Sports Car,Medsize
4381,IX45386,Arizona,2478.833596,No,Basic,College,Employed,M,81721,Rural,Single,63,1,Personal L2,Offer2,Web,133.90028999999998,Four-Door Car,Large
4382,ZO29478,Washington,26197.41498,Yes,Basic,High School or Below,Disabled,F,18495,Suburban,Married,113,2,Personal L2,Offer1,Branch,542.4,SUV,Large
4383,NG34818,California,6282.079645000002,No,Extended,Bachelor,Employed,M,42314,Rural,Married,80,3,Personal L3,Offer3,Web,56.39419,Four-Door Car,Small
4384,EE95568,California,10954.38352,No,Extended,Bachelor,Employed,F,89892,Urban,Single,135,9,Personal L3,Offer1,Call Center,526.2487980000002,SUV,Medsize
4385,LM84166,California,3164.378577,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,92,1,Personal L1,Offer1,Agent,662.4,Two-Door Car,Medsize
4386,RO32883,Oregon,7804.597655,No,Premium,Bachelor,Unemployed,F,0,Rural,Married,117,8,Personal L3,Offer1,Branch,91.055318,Four-Door Car,Medsize
4387,OI68331,California,5207.197499,No,Basic,Doctor,Employed,F,21576,Suburban,Married,65,3,Personal L3,Offer4,Web,312.0,Four-Door Car,Medsize
4388,PW95813,Oregon,2886.451602,Yes,Extended,High School or Below,Retired,F,10312,Suburban,Married,78,1,Personal L1,Offer2,Agent,486.278557,Four-Door Car,Large
4389,LM50087,Arizona,2483.642397,No,Basic,College,Employed,F,50632,Rural,Married,62,1,Corporate L2,Offer3,Agent,54.961039,Two-Door Car,Medsize
4390,JD82896,California,4896.261605,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,139,1,Personal L2,Offer2,Branch,1000.8,SUV,Medsize
4391,KA62636,Oregon,4928.001408,No,Basic,High School or Below,Employed,M,97917,Urban,Single,67,3,Personal L2,Offer4,Agent,279.184512,Two-Door Car,Medsize
4392,VG85511,Arizona,8759.592518000001,No,Basic,College,Medical Leave,M,28280,Suburban,Married,116,9,Personal L3,Offer2,Web,556.8,Sports Car,Medsize
4393,GT18023,California,11281.52451,No,Extended,High School or Below,Employed,F,86195,Urban,Married,139,3,Special L2,Offer1,Agent,601.6679019999998,SUV,Medsize
4394,VI35467,Nevada,4315.6705,No,Basic,Master,Employed,F,89797,Rural,Married,106,1,Personal L3,Offer2,Web,70.958361,SUV,Small
4395,LF75926,Arizona,4491.909095,No,Basic,College,Unemployed,M,0,Suburban,Married,63,5,Personal L3,Offer2,Agent,302.4,Four-Door Car,Medsize
4396,SS13550,Nevada,6745.2483790000015,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,192,1,Personal L3,Offer2,Call Center,1921.248929,Luxury SUV,Large
4397,AA34092,California,28799.95415,No,Extended,College,Employed,M,33635,Suburban,Married,240,2,Personal L3,Offer1,Web,1152.0,Luxury SUV,Medsize
4398,GQ15708,Oregon,14503.02129,No,Basic,Bachelor,Medical Leave,M,29790,Suburban,Married,194,3,Personal L2,Offer1,Agent,931.2,Luxury SUV,Medsize
4399,JR72064,Arizona,8270.625331000001,No,Basic,High School or Below,Employed,M,44656,Suburban,Married,70,2,Personal L2,Offer2,Branch,336.0,Two-Door Car,Medsize
4400,AN79079,Arizona,12731.95161,Yes,Basic,Doctor,Employed,M,40870,Suburban,Married,105,2,Personal L2,Offer1,Agent,504.0,SUV,Large
4401,DS45844,California,4167.094538,No,Basic,College,Unemployed,M,0,Rural,Married,117,1,Corporate L3,Offer3,Agent,94.94292,Sports Car,Medsize
4402,QJ90136,California,10455.48983,No,Extended,High School or Below,Employed,F,28363,Suburban,Divorced,133,3,Personal L3,Offer1,Agent,638.4,Sports Car,Medsize
4403,OS95734,California,7074.398104000001,No,Extended,Bachelor,Employed,F,94508,Suburban,Married,88,3,Personal L3,Offer4,Agent,491.384479,Four-Door Car,Medsize
4404,KT21352,Oregon,7046.478698000001,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,64,2,Personal L2,Offer1,Branch,324.695555,Four-Door Car,Large
4405,CG33085,Oregon,13357.44544,No,Extended,Doctor,Unemployed,M,0,Suburban,Divorced,124,2,Personal L3,Offer3,Agent,696.034509,SUV,Medsize
4406,IU94124,Arizona,18708.75831,No,Extended,College,Unemployed,M,0,Suburban,Single,77,2,Personal L3,Offer1,Branch,554.4,Four-Door Car,Small
4407,HW93117,California,8169.334846,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,116,3,Corporate L3,Offer1,Branch,835.2,Sports Car,Medsize
4408,ON63161,Oregon,8583.272854,No,Premium,High School or Below,Disabled,F,18017,Suburban,Divorced,114,9,Personal L3,Offer2,Call Center,547.2,Four-Door Car,Medsize
4409,HT64629,Washington,12234.36232,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,117,2,Personal L2,Offer2,Branch,930.594707,SUV,Medsize
4410,XE59612,Nevada,7185.673718000001,No,Extended,High School or Below,Employed,M,63741,Rural,Single,91,6,Corporate L1,Offer3,Call Center,36.98059600000001,Four-Door Car,Medsize
4411,VZ39362,Oregon,9060.204521,No,Basic,High School or Below,Employed,F,57078,Suburban,Married,113,8,Personal L3,Offer1,Call Center,542.4,Sports Car,Large
4412,SL71970,Oregon,2336.177331,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,67,1,Special L3,Offer2,Agent,458.661381,Four-Door Car,Medsize
4413,YO29244,Oregon,7995.41091,No,Basic,Bachelor,Employed,F,25239,Rural,Divorced,100,7,Personal L3,Offer3,Branch,150.96491,SUV,Medsize
4414,TN85931,Oregon,5897.555427,No,Basic,High School or Below,Employed,F,29227,Suburban,Married,74,7,Special L3,Offer1,Branch,421.19002,Two-Door Car,Medsize
4415,PP92749,California,3939.0063700000014,Yes,Extended,Bachelor,Employed,F,60021,Suburban,Married,99,1,Special L2,Offer2,Agent,882.8719449999999,Four-Door Car,Small
4416,MB54287,Oregon,2695.352444,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,73,1,Personal L3,Offer1,Branch,780.57363,Four-Door Car,Small
4417,JQ93340,Nevada,5459.216794,No,Basic,High School or Below,Employed,M,83208,Urban,Married,68,4,Special L2,Offer2,Call Center,325.866271,Four-Door Car,Small
4418,LN20978,Oregon,10721.61076,No,Extended,Bachelor,Employed,F,25983,Suburban,Married,90,2,Corporate L2,Offer2,Web,432.0,Four-Door Car,Small
4419,ZD59913,Oregon,2491.257604,Yes,Basic,High School or Below,Medical Leave,F,25965,Suburban,Divorced,65,1,Corporate L3,Offer1,Agent,329.206567,Four-Door Car,Medsize
4420,BG80246,Arizona,5570.17755,No,Basic,College,Disabled,F,22679,Suburban,Married,72,4,Personal L3,Offer1,Branch,345.6,Two-Door Car,Small
4421,VP48253,Arizona,5100.737803,No,Basic,High School or Below,Employed,M,41186,Urban,Single,70,3,Personal L3,Offer1,Agent,242.320409,Four-Door Car,Medsize
4422,BR39076,California,7633.821822,No,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,67,2,Personal L3,Offer2,Agent,445.702958,Four-Door Car,Medsize
4423,ZD29731,California,4656.665064,No,Basic,College,Employed,M,29070,Suburban,Married,61,3,Personal L2,Offer3,Call Center,292.8,Two-Door Car,Small
4424,QR88427,Nevada,4363.1982,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,63,7,Personal L3,Offer1,Agent,302.4,Four-Door Car,Small
4425,WN69789,California,2526.729022,No,Basic,College,Employed,F,33485,Suburban,Married,63,1,Personal L3,Offer4,Call Center,343.705799,Four-Door Car,Medsize
4426,LZ39487,Washington,5122.718927,No,Basic,High School or Below,Employed,F,58206,Suburban,Married,64,3,Personal L2,Offer3,Branch,454.188803,Four-Door Car,Small
4427,GO42840,Oregon,2483.544888,No,Basic,High School or Below,Employed,M,87492,Urban,Married,62,1,Personal L2,Offer3,Agent,264.461805,Two-Door Car,Medsize
4428,SR96970,Oregon,3489.276369,No,Extended,Bachelor,Unemployed,M,0,Suburban,Married,98,1,Personal L3,Offer2,Call Center,705.6,Four-Door Car,Small
4429,ED90879,Nevada,7325.917302,No,Premium,Bachelor,Employed,M,20757,Rural,Single,102,9,Corporate L3,Offer1,Agent,216.4268,Four-Door Car,Medsize
4430,SS69401,Oregon,4841.057535,No,Basic,College,Employed,F,23449,Suburban,Married,61,8,Corporate L3,Offer2,Web,292.8,Four-Door Car,Medsize
4431,VF32335,Arizona,19964.39708,No,Basic,College,Unemployed,M,0,Suburban,Single,192,2,Personal L2,Offer1,Web,921.6,Luxury SUV,Small
4432,WX14028,Nevada,32450.39142,No,Basic,College,Employed,F,60455,Suburban,Single,104,2,Personal L1,Offer4,Agent,499.2,SUV,Medsize
4433,FP99321,Washington,2628.171324,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,89,1,Personal L3,Offer1,Branch,640.8,Four-Door Car,Small
4434,QF21628,California,3095.627124,No,Extended,High School or Below,Employed,M,53588,Suburban,Married,77,1,Personal L3,Offer2,Branch,369.6,Four-Door Car,Medsize
4435,OR40901,California,12731.95161,Yes,Basic,Doctor,Employed,M,40870,Suburban,Married,105,2,Corporate L3,Offer1,Agent,504.0,SUV,Large
4436,NF82527,Arizona,2631.564135,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,71,1,Personal L3,Offer2,Call Center,340.8,Two-Door Car,Large
4437,GD84658,Nevada,35984.10457,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,129,2,Corporate L2,Offer1,Agent,1267.549091,Sports Car,Medsize
4438,PA14842,Washington,2906.893312,No,Basic,High School or Below,Employed,F,45128,Rural,Married,72,1,Special L2,Offer4,Branch,66.667784,Four-Door Car,Medsize
4439,SA45648,California,10628.06415,No,Extended,Bachelor,Employed,M,90874,Urban,Married,137,3,Personal L3,Offer1,Call Center,459.785009,SUV,Medsize
4440,IQ37561,Arizona,7590.961287999998,No,Extended,High School or Below,Employed,F,52823,Rural,Married,95,5,Personal L3,Offer2,Branch,125.768818,Two-Door Car,Medsize
4441,TP34946,California,5108.038755,No,Basic,College,Disabled,M,26784,Suburban,Married,67,8,Corporate L3,Offer3,Branch,482.4,Four-Door Car,Small
4442,TL20040,Oregon,13989.84697,No,Basic,College,Employed,M,22354,Suburban,Married,118,2,Personal L1,Offer1,Call Center,775.526054,SUV,Small
4443,JM96431,Oregon,3115.704933,No,Extended,College,Employed,M,54420,Suburban,Single,80,1,Personal L1,Offer2,Call Center,576.0,Four-Door Car,Medsize
4444,LN10007,Oregon,13369.44267,No,Basic,College,Employed,F,50800,Suburban,Married,112,2,Corporate L2,Offer1,Call Center,621.218119,Sports Car,Medsize
4445,WY17451,Oregon,8621.185568,No,Extended,College,Unemployed,F,0,Suburban,Single,87,2,Personal L3,Offer1,Call Center,417.6,Four-Door Car,Medsize
4446,XS30210,Arizona,10359.01985,No,Basic,College,Employed,M,84583,Urban,Married,65,2,Corporate L1,Offer2,Branch,238.868659,Four-Door Car,Small
4447,UD27331,Nevada,3241.838403,No,Extended,Bachelor,Employed,M,33701,Suburban,Single,88,1,Personal L3,Offer1,Agent,460.815578,Four-Door Car,Medsize
4448,HC52114,California,4344.99018,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,63,4,Corporate L1,Offer3,Branch,462.63613,Four-Door Car,Small
4449,WG50184,Arizona,5332.462694,Yes,Basic,Doctor,Employed,F,68931,Urban,Married,66,7,Corporate L3,Offer2,Branch,309.577946,Four-Door Car,Medsize
4450,BQ99053,Oregon,7692.456014,No,Premium,College,Unemployed,M,0,Suburban,Married,105,4,Personal L1,Offer4,Web,504.0,Four-Door Car,Medsize
4451,IY77611,Arizona,26223.81193,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,115,2,Corporate L3,Offer1,Call Center,828.0,SUV,Medsize
4452,ER24015,Arizona,6930.625422,No,Premium,College,Employed,M,29318,Suburban,Single,198,1,Personal L3,Offer2,Agent,1386.824722,SUV,Medsize
4453,SG71810,Oregon,11610.25439,No,Basic,College,Employed,F,41503,Rural,Married,73,2,Personal L3,Offer1,Agent,15.001594,Two-Door Car,Small
4454,OQ10108,Oregon,8937.118615000001,No,Extended,High School or Below,Unemployed,M,0,Suburban,Married,126,8,Personal L2,Offer1,Branch,604.8,SUV,Small
4455,ON45263,California,2462.859762,No,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,69,1,Personal L1,Offer1,Call Center,427.25055,Two-Door Car,Small
4456,RD15786,Oregon,2300.691547,Yes,Basic,Bachelor,Retired,M,25905,Suburban,Divorced,63,1,Personal L3,Offer1,Agent,302.4,Four-Door Car,Large
4457,TU64352,Oregon,4078.023331,No,Basic,College,Unemployed,F,0,Suburban,Single,116,1,Personal L1,Offer1,Agent,835.2,Sports Car,Medsize
4458,CR12479,Nevada,2868.598866,No,Basic,College,Employed,F,40046,Rural,Divorced,73,1,Personal L2,Offer1,Agent,118.509791,Four-Door Car,Small
4459,AW36627,California,4428.031583,Yes,Basic,High School or Below,Employed,F,58577,Urban,Married,110,1,Personal L3,Offer1,Agent,303.872752,SUV,Medsize
4460,UD31660,California,4061.590219,No,Premium,Bachelor,Employed,M,70129,Rural,Married,103,1,Personal L2,Offer1,Branch,130.495798,Four-Door Car,Medsize
4461,QL18084,Nevada,18504.2801,No,Extended,Master,Employed,M,91268,Urban,Married,229,5,Corporate L2,Offer2,Agent,737.737825,Luxury Car,Small
4462,DJ11965,California,4904.894731,Yes,Extended,College,Retired,F,12902,Suburban,Divorced,139,1,Personal L3,Offer1,Agent,667.2,Sports Car,Medsize
4463,LT16517,Oregon,10827.87278,No,Extended,High School or Below,Employed,F,62053,Urban,Married,134,5,Personal L3,Offer1,Web,614.03209,SUV,Medsize
4464,JG77605,Nevada,5745.121547,No,Basic,Bachelor,Employed,F,30389,Urban,Married,73,4,Personal L1,Offer2,Web,278.932051,Four-Door Car,Medsize
4465,PD94851,Nevada,2423.259778,No,Basic,Bachelor,Medical Leave,M,15585,Rural,Married,65,1,Personal L3,Offer1,Agent,67.618365,Two-Door Car,Medsize
4466,NK27819,Arizona,5926.729379,Yes,Extended,College,Retired,M,23091,Suburban,Married,96,5,Personal L3,Offer1,Agent,460.8,Four-Door Car,Medsize
4467,PL28709,California,4605.036646000001,Yes,Basic,College,Medical Leave,F,22571,Suburban,Single,63,9,Personal L3,Offer2,Web,302.4,Four-Door Car,Large
4468,DY35560,Oregon,2132.771675,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,61,1,Personal L3,Offer1,Agent,691.677138,Four-Door Car,Small
4469,LX23185,Oregon,2643.71574,No,Extended,College,Unemployed,F,0,Suburban,Single,82,1,Personal L3,Offer1,Branch,393.6,Two-Door Car,Medsize
4470,NA39347,California,5824.2241920000015,No,Basic,College,Employed,M,73976,Urban,Divorced,73,3,Personal L2,Offer2,Web,338.529369,Four-Door Car,Medsize
4471,SI32097,Oregon,6889.6161,No,Extended,Bachelor,Employed,F,30814,Suburban,Married,87,3,Personal L1,Offer2,Branch,417.6,Four-Door Car,Medsize
4472,JD50909,Arizona,3008.099115,No,Basic,Bachelor,Employed,F,80681,Suburban,Married,74,1,Corporate L3,Offer2,Agent,355.2,Four-Door Car,Medsize
4473,FB55024,Oregon,3286.171949,No,Extended,High School or Below,Employed,F,60934,Suburban,Married,82,1,Personal L3,Offer2,Call Center,393.6,Two-Door Car,Large
4474,NQ51389,Oregon,13552.77776,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,62,2,Corporate L1,Offer4,Agent,446.4,Two-Door Car,Medsize
4475,EA23961,California,5166.190278,No,Basic,College,Employed,F,80797,Urban,Married,64,9,Personal L1,Offer2,Web,300.9402970000001,Four-Door Car,Small
4476,RQ78687,Oregon,2945.998877,No,Basic,College,Employed,M,89410,Rural,Divorced,74,1,Personal L2,Offer2,Agent,95.997363,Four-Door Car,Medsize
4477,ZE42703,Nevada,4863.470811,No,Extended,Bachelor,Employed,M,52728,Suburban,Divorced,127,1,Corporate L3,Offer1,Branch,609.6,SUV,Medsize
4478,LZ34164,Nevada,4892.617128,No,Basic,Bachelor,Employed,F,43199,Suburban,Married,61,3,Personal L3,Offer4,Call Center,334.007478,Four-Door Car,Medsize
4479,CO44659,Arizona,3337.59441,No,Extended,Bachelor,Employed,F,43510,Urban,Married,83,1,Personal L3,Offer3,Agent,238.088581,Four-Door Car,Medsize
